,apca_1,apca_2,apca_3,apca_4,apca_5,apca_6,apca_7,apca_8,apca_9,apca_10,apca_11,apca_12,apca_13,apca_14,apca_15,apca_16,apca_17,apca_18,apca_19,apca_20,apca_21,apca_22,apca_23,apca_24
25249_ADT,-2.813996199,0.722971216,-0.100985132,-0.825678223,0.122033888,0.150390437,-0.183994938,0.206854716,0.399632032,-0.525709647,0.023432582,0.20746866,-0.986467678,0.159432309,0.212019791,-0.659758,-0.415092773,0.037852328,-0.0912008,-0.100284803,0.255973877,-0.240865076,0.029505773,0.10887495
25254_ADT,-3.414420264,2.302657186,-0.587583929,-0.440136126,-0.822386513,0.479365613,-1.114623559,-0.366966813,0.535478482,-0.550182667,0.232640103,0.21813499,-0.387388,0.296644397,0.12962342,-0.158506101,0.142532796,0.005075541,-0.026239089,-0.104207364,0.045504708,-0.195807251,0.164592503,0.213351676
25260_ADT,-1.561975233,-2.13753464,5.903411303,2.745431592,0.485547327,-0.26129016,-2.668319633,1.081194265,-0.388688912,-0.329623006,-0.150422684,-0.528480049,-0.101633803,-0.501811444,-0.735807804,-0.177967329,-0.502768918,-0.581071094,-0.419293297,-0.08957886,0.31740843,-0.310345728,0.099890402,0.006432946
25262_ADT,-3.239288474,2.445381005,0.442623361,-0.052383105,-0.600880282,0.667159558,-0.393347951,0.152143107,-0.250127421,0.441927963,0.564997309,0.517523079,-0.307727505,-1.297353178,-0.043070219,-0.533185957,-0.652065014,0.089174379,0.224093917,0.200429733,0.025140124,-0.031405146,0.10251267,-0.388329652
25264_ADT,3.842102414,2.808065601,-1.386275322,2.363966583,-0.871655362,-0.076294471,-0.124254133,1.473567048,-0.120242106,-0.279016095,0.192173307,0.736848478,1.826670873,-0.788662,-0.293450623,0.703056149,-0.029527846,0.005356101,-0.710279031,-0.178584804,0.249457876,-0.368239925,-0.077609979,-0.088243856
25266_ADT,-3.535290041,1.90959706,-0.500473613,0.014992513,-0.406854958,0.955795035,0.117055602,-0.174227341,-0.503773863,-0.124818702,0.727847968,0.181351885,-0.622890206,0.129425669,0.917711723,-0.679906752,-0.63518312,0.041469696,0.342483634,0.206849107,0.381354123,-0.314532454,0.316628969,-0.335950877
25269_ADT,-2.041983539,-5.038993719,-2.528324282,0.881798654,-1.878505394,2.277332706,0.277119322,0.098162819,0.288739814,2.453644598,-0.969660002,2.311801854,-0.727020555,-1.029303494,-0.246607698,-1.298748424,3.409552226,0.539396266,0.641642561,-1.025168389,0.826054326,-0.545597428,-0.222726315,0.252604705
25270_ADT,3.100987202,1.380726495,-1.337092696,0.459443561,1.963675422,0.159279656,-1.202979492,0.302535991,-1.069708167,1.334696404,0.384674773,-0.619858802,1.905847803,0.730010394,0.676316858,-0.462952995,0.357310919,-0.687848997,0.529115271,-0.378158603,-0.181787739,0.346194948,-0.023314414,-0.061233786
25271_ADT,3.971220622,2.63930887,-0.339928902,3.226069908,-0.885509542,0.068241623,1.214725992,-0.49382653,0.679730928,1.158835642,0.184774077,-0.351921918,0.465049435,0.729591603,0.630321553,-1.033911783,-0.57662589,0.266376602,-0.125116121,-0.599051025,-0.235398711,-0.178805341,0.437425345,0.270587927
25272_ADT,2.180157213,-0.122108824,-0.452765829,-0.509476759,1.408110951,0.741740707,-0.50705272,-0.37750177,-0.590877383,0.608119223,-1.245187729,-0.013433816,-0.774650504,0.430403597,0.239703781,-0.146578517,-0.276354991,0.687542177,-0.13404498,0.181942436,-0.454055109,-0.242213451,-0.143749811,0.185715359
25276_ADT,-2.602066632,-4.54484535,-2.156697596,0.803336725,-0.527310537,0.332834572,-0.808498823,-0.312885475,0.752552523,-1.505338095,-0.189997235,-0.852450545,1.229016655,-0.478898307,0.44661882,0.262580026,-0.172134028,-0.531067024,-0.292450004,-0.215248538,-0.154825886,0.226831048,0.179929333,-0.13544014
25277_ADT,3.017448874,-0.09973421,1.154334558,-1.723888111,-0.860975202,-0.053777479,1.23136222,0.153205789,0.277478813,0.408113383,0.17674169,0.588153654,-0.448409118,-0.418632917,-0.376904776,0.092818079,-0.338701497,-0.101064665,0.079957502,0.647562759,1.003156925,0.706426874,-0.233116307,-0.243350262
25279_ADT,2.421640944,1.344022114,-0.828383876,2.131249399,-0.069855081,-0.733836158,-0.579565296,0.706889881,0.122451788,-0.581419395,0.471065431,0.377213171,1.617525686,0.217103114,0.59749449,-1.377801555,-0.648781279,-1.332966169,-0.351540209,-0.300937365,-1.079997514,-0.206602755,0.150170537,0.189311914
25281_ADT,2.64782443,-0.179137976,-0.939756994,-0.471694662,1.993660018,0.52487698,-0.622340544,-0.622742527,-0.63126606,0.259581743,-0.157599251,-0.458800147,-0.384498666,-0.348517029,-0.155155995,0.303896716,-0.20766773,0.605672588,0.14587476,0.387525387,0.368777835,0.239420248,-0.20367599,0.11043179
25284_ADT,-1.517520101,-4.250129911,-2.291700969,0.948295473,-0.656859493,0.185269468,-0.702231376,-0.198998036,1.079185703,-0.682812761,0.048967073,0.470371223,0.58729825,-0.050079111,0.575107294,0.100914426,-0.566167344,-0.829726102,-0.312149145,-0.123587664,-0.186607261,0.293435459,0.152662657,0.117532126
25291_ADT,-2.613733409,-3.616435904,-1.686498272,0.523165611,-0.512010508,0.100946452,-0.465673243,-0.144491233,0.290182746,0.766745032,0.180416485,-0.249832408,0.550590427,0.022098127,-0.118691656,1.229664269,-0.953343981,-0.1940835,-0.174327968,-0.115672735,-0.138531228,0.198660941,-0.023595868,0.042212382
25292_ADT,2.31140262,-1.466342043,0.836792521,-1.876977658,-0.536207104,0.209258465,0.392335482,-0.23683832,-0.109600621,-0.212148082,0.390220113,0.27037503,-0.14372503,-0.301312835,-0.455001789,-0.188008441,0.234011725,-0.020656552,-0.221375801,0.154192999,0.260617612,-0.231125831,0.116365177,0.015894514
25295_ADT,-3.069568737,-0.04789816,2.59159194,0.584101971,2.445792264,2.30347156,2.111412395,2.011645014,0.519316947,-1.57447977,-1.264945358,1.932466701,0.16381711,1.63500382,-0.527172222,-0.217085206,0.114002809,0.321816845,0.071358859,-0.391031614,0.112068876,-0.45053781,-0.807004463,0.633310775
25302_ADT,2.745133456,0.030093514,-0.686033499,0.306819773,1.647100367,0.189978778,-0.431660234,0.099988604,-1.342730173,0.637917131,0.092804386,-0.704026082,-0.772026227,0.080622751,-0.1879223,0.359124499,0.06714951,0.065088186,-0.155675351,-0.077672461,-0.141435053,-0.264667204,-0.037461568,-0.032568216
25303_ADT,3.120578152,0.407567849,-0.654670381,-0.149815939,1.069197588,0.187797247,-0.877418697,0.079254723,0.62338883,-0.19082172,-0.993431015,0.393702822,-0.670517997,-0.393454114,0.086440814,0.411743235,0.051169228,0.252300889,0.191431557,-0.0456834,0.460339617,-0.053258599,0.245378419,-0.075667094
25304_ADT,3.605363094,2.296460679,-1.755345041,2.077453128,-0.582932611,-0.667142538,-0.315011978,1.279794342,-1.242246146,0.025630638,-0.461294878,0.510503888,1.15701782,-0.454603592,0.308300288,0.160483022,0.132642979,-0.415619101,-0.042900392,0.288666609,0.073356961,0.281992368,-0.274182898,-0.067215718
25310_ADT,2.688821375,0.179401746,-0.505648706,0.122278326,1.1038672,0.039955581,-1.116123826,0.724271207,0.084612342,0.421630204,-0.523554752,-0.220678012,-0.400455246,-0.369012369,-0.208118636,-0.208461955,0.107220653,0.222778253,-0.131144459,0.000399577,0.122406297,-0.133117435,0.181949263,0.030170317
25315_ADT,3.097435365,0.05750401,-0.916184914,0.382178475,0.883646812,0.614150631,-0.525997698,0.455756949,-0.615555894,0.064934167,-0.106108968,-0.018966727,-0.681560065,-0.278227742,0.130143288,0.26103488,0.428984043,0.358594248,0.143753448,-0.057609717,-0.475424198,0.041105441,-0.10737084,-0.232997967
25317_ADT,-2.101278817,-3.427800836,-1.499855103,0.767058941,-0.672615998,0.377092411,0.246196418,0.15129245,1.372464132,0.840320425,-0.044067535,1.01436297,0.001364281,-0.704215536,0.280572755,-0.183033171,-0.577025188,-0.453916566,0.491657775,0.390303032,0.119138104,-0.465906657,0.441973031,-0.515615393
25322_ADT,2.684539288,-1.067412264,0.88732087,-1.69785367,-0.773601356,-0.084115875,0.871912585,-0.243788128,-0.166988338,-0.896756725,0.628729207,-0.211889002,-0.48715116,0.44404962,-0.200277475,0.069635539,-0.210446119,-0.255616571,-0.07965509,-0.016196737,0.664965989,-0.235790829,-0.011250448,-0.024601098
25328_ADT,1.635614372,-1.524641559,0.882085355,-0.415491746,-1.503087551,-0.426727832,-0.218021366,0.308818672,-1.073542724,0.760540892,0.363868583,-0.074274544,-1.03185601,0.370320289,-0.903891903,-1.028624211,-0.320284628,-0.203178498,0.102643216,0.006999094,-0.267924118,-0.519550979,0.155368029,0.257393463
25330_ADT,4.000424059,2.723365762,-1.019373076,1.88292375,-0.113842741,0.199087595,0.259354734,0.965282973,-0.135163256,0.62643857,0.036733913,0.486211586,0.897500558,0.19151312,0.346695761,-0.413406666,-0.484921265,-0.446502809,-0.173317042,-0.719548845,-0.276396814,-0.139725547,0.078607304,0.007390808
25331_ADT,2.668928891,-0.010131806,-1.007867169,0.250224206,1.333127495,0.220640753,-0.456589752,-0.079857041,-0.042762894,-0.464675715,0.167653971,-0.29712332,-0.62380834,0.125418298,-0.265595806,0.374045118,0.180370843,0.514472461,0.198965769,0.119861888,-0.549359744,0.040097084,-0.095553491,-0.299341339
25332_ADT,-3.523303635,2.228572096,-0.393267513,-0.916369917,0.609078138,0.109400141,1.01594455,-0.748959369,0.589852681,0.212030132,-0.021938164,0.050544781,-0.040445196,-0.006100673,-0.319388879,-0.727981109,0.293076125,-0.048297753,-0.454768131,-0.435628463,-0.177217134,0.540842822,0.328880709,-0.24160042
25340_ADT,1.961768522,-0.263697922,1.309792863,-1.159334548,-1.381616532,0.307520911,1.175436537,0.602161782,-0.290716981,0.057606201,0.688738788,-0.07216003,-0.592544618,-0.090476558,0.195524269,0.199407829,-0.105569029,-1.129526818,-0.184025228,0.737123166,0.199855135,0.465038615,0.299342741,0.446409295
25345_ADT,2.394064523,1.32258491,1.472039512,0.829430035,-2.664668102,-0.569749721,2.088343204,-0.515901105,0.670228093,0.016178208,0.941977721,0.053766796,0.41066443,-0.745206119,0.118677827,0.172113604,0.119847114,0.190308281,0.143728879,0.164041906,-0.052691025,0.47299306,0.021471161,-0.125907023
25346_ADT,-3.067467261,2.21150647,-0.480121886,-0.694317223,-0.309907231,0.42218253,-1.28602664,-0.112611179,-0.280569324,0.173724268,0.590142339,0.592487738,-0.360790937,0.397683543,0.022802316,-0.267952308,0.309232225,-0.141999778,-0.300799358,0.042056104,0.267688916,0.24241882,0.239033088,0.011058783
25350_ADT,2.81019045,-0.349164993,0.880894369,-1.719216668,-1.082065559,0.002849061,0.548106815,0.258241835,0.007410299,-0.137075918,0.567990214,0.357466757,-0.131549377,-0.243264876,0.008999036,-0.034096365,0.235461207,-0.369838588,0.075699186,0.210489851,0.476997457,0.795547096,-0.190732507,-0.246715561
25359_ADT,2.474175384,-0.323484113,0.367714605,0.056987085,-0.108926539,-0.011740658,-0.030234243,0.076948459,0.151944063,-0.543083122,-0.152481688,0.397072034,-0.727809887,0.071683576,-0.393681417,0.799683133,0.04066633,-0.005242116,0.03299905,-0.919640554,0.892381716,0.304687791,-0.441275227,-1.030878325
25368_ADT,-3.369678822,1.636559898,-0.25500729,-1.03803793,-0.004378391,-0.171490958,-0.25973111,-0.16802801,0.008075649,0.408758977,0.115670442,-0.070622216,-1.001661367,0.11284535,0.303168215,-0.192000222,-0.132894794,-0.278733105,-0.5280441,0.072749364,0.466608373,0.13199679,0.057104803,-0.144900965
25374_ADT,3.015809397,-0.484023691,-0.624741005,0.011169767,1.681040756,0.164520937,-0.838291299,-0.254887101,0.306341659,-0.632782394,-0.419578152,-0.751819195,-0.302507631,-0.059605997,0.04946009,-0.879760664,-0.26912791,0.456537433,-0.273690847,0.391082508,0.158468044,0.297877499,-0.050070579,0.070554258
25387_ADT,-3.155618699,2.717396694,-0.486772156,-0.263237214,-1.071274911,-0.622426004,-1.102652504,-0.626902455,-0.45931192,0.099387441,-0.944504626,0.761955239,-0.468702948,-0.085780827,0.235007891,0.000645282,-0.530645949,-0.066229158,-0.414652198,-0.171530085,0.270919693,-0.10118707,-0.041044119,0.167261058
25388_ADT,-1.458932093,-2.655816954,-1.37796772,0.272471908,2.277011834,-0.698785953,-1.890717148,-3.074748012,0.531330623,3.275661925,2.949934398,-1.944893376,2.162414503,0.9260698,-2.833966227,1.739118634,0.139541538,0.425654249,0.426886562,-1.247619631,-0.198929182,1.583968612,-0.133575342,0.435802068
25389_ADT,-1.027275261,-2.173282209,-0.522154621,0.851072546,-0.149245173,-1.357262533,-0.922324047,-0.717758032,1.482313817,0.27742136,0.389167534,-0.468568995,-0.139170678,0.728292268,-0.594225009,0.319413035,-0.77701117,-0.677033441,-0.009981626,-0.198166636,-0.302356237,-0.051355676,0.04749252,0.20823614
25393_ADT,-0.887437425,-0.090545207,1.52951548,-2.203765678,-1.546161621,0.470214141,0.796052736,-0.48232081,-1.089547151,0.840113641,-1.541747857,-1.544657714,0.582621733,0.290208598,1.059124473,1.346709841,0.94113583,0.372520249,0.76250124,0.712868128,-0.389546978,-0.098096145,0.273163359,0.160957932
25394_ADT,-2.195089366,-5.695659566,-2.91428222,2.180097123,-1.638338968,0.445519454,-1.2057928,0.464803946,0.715979849,-1.719518596,0.540434053,-0.376343758,0.475660312,-0.580286882,1.168666737,-0.041310812,2.119945477,-0.766842597,-0.154173103,-0.193311576,0.282164358,0.249065343,0.315627351,0.231649154
25395_ADT,2.693010729,-1.631876921,0.876071487,-2.260287604,-0.618208941,0.174556847,0.385301448,-0.261204464,0.245403754,-0.626244198,0.278708974,0.211722091,0.088724565,-0.32685216,-0.241163619,-0.056824364,-0.068723963,-0.188680497,-0.319389824,-0.101106489,0.223030467,0.130632466,-0.026857837,0.2436045
25396_ADT,2.507376821,-0.926327686,0.946174892,-1.572790846,-0.840779061,-0.194386723,0.519941707,-0.129960987,-0.381795828,-0.308289361,0.426058435,-0.025163103,-0.067904859,0.492008244,-0.01513744,-0.572745816,-0.258274008,0.261246574,-0.370256557,0.426833656,0.289095753,-0.03183476,-0.061906336,0.142709981
25399_ADT,-1.654200134,-1.524329778,4.969706684,1.915566934,1.036838315,0.60200838,-0.730130566,-0.853555423,-1.471996918,-0.778368001,-0.540609047,0.493900071,1.27126357,0.021010372,-0.531214623,0.360080384,-0.014125851,-0.587168173,0.31135177,0.162920477,0.029286644,0.240213688,-0.215924579,0.140755407
25401_ADT,-2.79268173,1.357613735,-0.560343574,-0.568714499,-0.674541735,0.252986121,-1.305600769,-0.715729333,0.63212771,-0.182188908,-0.222189284,0.140821958,-0.518258303,0.47939985,-0.135290965,-0.556197237,0.804088376,-0.236256092,-0.168984819,-0.149948112,0.035819219,0.124656259,0.014001385,-0.000312351
25405_ADT,-2.959483723,1.055476128,0.226934785,-0.20934555,0.006725161,1.139937697,-0.079234531,0.568700119,-0.141046454,-0.699733019,0.764872372,1.114469202,-0.485395441,0.446957482,0.688346484,-0.171768666,-0.576745247,-0.181276705,0.850679689,0.1325412,0.087362824,-0.304531682,-0.174876398,0.035768278
25415_ADT,-0.395717571,-1.330728708,-1.300670475,1.826733187,-0.479217325,-1.275214559,0.54211227,-0.152422682,-0.732559845,-2.382785822,0.903746086,-0.239987647,0.041543071,0.542246,-0.543797657,-0.867536232,-0.47960463,-0.013506633,0.447172183,0.40283612,-0.128552607,0.230334878,-0.15198306,0.047474461
25420_ADT,-3.381794992,2.868569484,-0.856477091,-0.584865974,-0.515590057,0.204361628,-0.713765847,-0.176101626,-0.293327106,-0.077995432,0.029190036,0.42219098,-0.075420136,-0.178205635,-0.00038431,-0.201231328,-0.175527621,0.114750913,-0.601507641,-0.03247078,0.042595972,-0.326556962,0.018131988,0.123248438
25422_ADT,-3.069047923,1.469113131,-0.298262125,-0.265301139,0.001494548,0.011683605,-0.057002217,-0.86067365,-0.607302143,-0.230450041,0.173815096,-0.585673088,0.289817313,0.029744068,-0.409491901,0.150745567,0.20194866,-0.420215941,-0.11367231,0.022501127,-0.145242411,0.19141268,0.029357173,0.043011746
25423_ADT,-1.41844404,-2.067592762,-0.895292037,0.483552915,1.875179162,-1.171699499,-1.392618537,-2.176197346,-0.026866307,2.725657033,2.525702088,-0.211732135,0.141644135,0.708684366,-1.919603013,0.579468234,0.460443123,0.378761865,0.530385693,-0.711639812,0.055720115,0.45886239,-0.210417981,0.404534827
25424_ADT,-0.719251137,-2.280734755,-0.021329215,-0.068605793,0.979936355,0.444749681,-0.439121447,-0.58899368,-0.177057735,2.031515876,1.267310497,-1.471012026,0.556135991,0.723259269,-0.578244142,1.196110009,-0.280990945,0.774126375,-0.139986716,-1.379650927,0.295030248,0.100920945,0.39353232,0.149865733
25425_ADT,-1.899119106,-4.346595086,-2.938563076,2.23891889,-0.504884966,0.518970794,0.552718932,0.399180883,-0.930365093,-1.111492236,1.725053059,0.223640639,-0.006308372,0.879031004,0.646778986,0.338320485,-0.497428522,-0.149934627,-0.193215807,0.526896116,0.478036733,0.196273372,-0.186180366,0.168388377
25427_ADT,-2.149095394,-5.852580788,-2.988111639,0.908097652,-0.411756628,0.180503111,-1.914837487,-0.458555631,4.396690255,-4.880781065,1.254206902,-1.264203328,1.957224173,0.296025404,0.977258572,0.307261546,1.305579224,-0.168983149,-0.22142697,-0.203241981,0.206226197,-0.225573623,-0.0622944,0.226571517
25428_ADT,-2.852761046,-0.338434169,1.016615529,0.24129917,1.568752337,-0.903565304,0.974848442,1.053214821,0.772908565,-0.34044536,0.096976894,-0.646918609,0.682429756,-1.185225427,1.036215386,-0.124141446,-0.311826375,-0.005804439,0.016184317,-0.322043531,0.34950132,-0.043951701,0.094126737,-0.065831674
25436_ADT,2.435432463,0.853187997,0.262445819,0.028390264,1.225685777,0.300631474,-0.885692776,-0.611626865,0.713214439,0.843999084,-0.421874074,-0.075072526,-0.247787986,0.152697823,0.151093316,-0.126765854,-0.278354349,0.526411505,-0.344589569,-0.754102515,-0.777955691,-0.294185034,0.116530189,0.282551146
25445_ADT,2.698973034,-0.890844701,1.047593962,-1.784552014,-0.826116871,-0.210876609,0.409409096,-0.165354599,-0.546977432,0.205556554,0.186213085,0.25670047,0.145831436,0.22698998,-0.074227774,-0.713821802,-0.388402539,0.280807941,0.086308505,0.236256156,0.492931992,0.080338753,-0.081860335,0.232070557
25450_ADT,-1.510692123,-2.888346699,-1.677100638,2.302883198,-0.620656997,-0.969676539,0.242314036,0.301348716,-1.505405997,0.310587541,1.057925846,-0.012059963,0.231242884,0.490264124,0.436574254,-0.49494911,-0.799636013,-0.56070767,-0.371550355,-0.075466826,-0.232470057,-0.208779994,-0.474634014,0.179787744
25456_ADT,-3.616676041,0.783636969,1.70534693,0.938988082,0.746435694,0.305484087,0.590982133,0.592288411,0.606376423,-1.910866132,-1.567218144,1.761802471,0.513822852,1.721611754,-0.59356373,0.554786918,-0.100410082,-0.100220775,1.156206485,-0.019397646,0.106520991,-0.020885143,-0.285610707,0.075622032
25460_ADT,-1.906682605,-0.189432736,0.00725668,-0.570816478,1.416144209,-0.079230624,1.157860013,0.611747727,1.266608553,0.551425524,0.827791279,-0.503920728,-0.218855452,-0.046725183,0.03200838,0.073388253,0.484038495,-0.150690908,0.255878109,0.562686961,-0.058757018,-0.275798121,0.041036803,0.074546422
25461_ADT,2.483220424,-1.076767913,0.722790105,-1.84228795,-0.513871021,0.487897538,1.16624519,-0.440323201,-0.363788371,0.268903911,0.837768605,0.456958342,-0.33549343,-0.198266778,0.032105447,-0.016635796,0.248545483,-0.353954652,-0.100216843,-0.548291136,-0.261638711,-0.371574697,0.206605662,0.156095288
25462_ADT,2.985784907,0.368330837,-0.328934228,0.210812493,0.659602715,0.425055962,-0.011253314,-0.032737418,-0.591935206,0.354463364,0.174678814,-0.072544447,-0.165909993,0.309170289,0.166422211,-0.544444426,-0.473653154,0.748364163,0.012735689,0.716225796,-0.294289683,-0.039059134,0.146565618,0.359986987
25466_ADT,2.90156781,1.06461096,-0.780403827,0.633962032,0.37294114,-0.479875517,-0.297908583,-0.228418315,0.110912503,-0.099370186,-0.94625728,0.186878656,-0.143758357,-0.106528744,-0.098161391,-0.526087187,-0.404228978,-0.51136415,0.332222687,-0.113763959,0.106269845,0.294062163,0.248726721,0.010001863
25470_ADT,2.513261471,-0.953316846,1.370713623,-2.398727565,-0.493081558,0.441466308,0.464038886,-0.171118653,-0.783385643,0.959214495,0.118686383,0.077565479,0.213325633,-0.079200364,-0.029328971,0.029905219,0.011409381,-0.416440478,-0.455163926,-0.440685565,-0.33795635,-0.476019629,0.271295871,0.452947161
25472_ADT,3.176267892,1.892306802,-1.386062788,3.002978155,-0.66993298,-0.481319017,-0.453427605,1.45968126,-1.466786213,0.185133929,0.660780978,0.107727715,1.527689866,0.724773523,-0.048477078,-1.200437712,-0.185771247,1.469158935,-0.068147386,0.815972643,0.624599822,-0.18611929,-0.251054442,-0.206007027
25480_ADT,3.688540508,2.299185235,-0.940586284,1.396764985,0.327567008,0.062391062,-0.275639414,0.536565011,0.281693799,0.445138368,-0.311757296,0.148028824,0.494894904,0.082824609,0.098466169,-0.126545596,-0.055991616,-0.283863362,0.220383903,0.337252782,0.025403459,0.42122881,-0.181052184,-0.119391669
25489_ADT,2.52137189,0.021330782,-0.663509349,-0.100417397,1.602598756,-0.485745883,-0.81581604,-0.166384887,-0.242768034,-0.305115306,0.181208724,0.191597021,-0.790453627,-0.321636688,-0.377478019,-0.071298344,0.011318187,0.422646656,0.150235839,-0.24818422,-0.968836397,-0.001559685,-0.030175513,0.110332239
25493_ADT,1.033424119,-0.862487953,-0.157290677,-1.721938485,-0.787097901,-0.078508024,0.098871606,-1.250618798,-1.46471058,0.046091661,-2.404483673,-0.966767827,0.564531007,0.281910409,-0.326689644,0.254533759,-0.504372269,0.426138759,0.492806238,0.470761783,0.748958838,-0.28818953,-0.183093111,-0.229000355
25498_ADT,-3.117839736,-0.214557013,0.194162445,-0.059229458,1.596409395,-0.412649403,0.952522677,1.134069947,0.449275235,0.434314975,0.286082933,-0.590970714,0.036002195,-0.329613398,1.151414242,0.486485933,0.145876684,-0.085277057,0.311337162,0.266851397,0.063014964,-0.679343349,0.118269179,-0.041519903
25503_ADT,-3.37555981,2.407020246,-0.374950446,-1.12032799,-0.033937725,1.25554092,0.389827244,0.493069937,-0.289926149,0.185576338,0.607604133,0.082560131,-0.513740345,0.133929097,0.055491401,-0.777448035,-0.272806304,-0.037087753,-0.1962631,-0.227164696,-0.08446044,0.204848408,-0.056997533,-0.057739439
25504_ADT,-1.606025654,-1.503008302,4.277802286,1.1493918,0.215470242,0.83450834,0.651744012,-0.159076564,-1.431660408,-0.161404422,0.097201053,1.330361699,0.645914418,1.052627499,-0.540521823,0.466565048,0.447915275,-0.091150867,-0.360134438,0.73796419,-0.536589218,-0.239786538,0.286889211,0.571470699
25512_ADT,-2.346007736,2.167886752,-0.330141675,-0.133888532,-0.73348459,0.710051675,-0.999330785,-0.570306753,-0.179585528,-0.0966914,0.009509101,-0.320598408,0.201957425,-0.191481607,-0.031905515,-0.213135742,0.136118319,0.091742849,-0.309698414,-0.511855633,-0.428703244,0.075869019,-0.012561572,-0.162321532
25513_ADT,2.655330523,-1.352209202,1.230265031,-1.862056386,-0.313265198,-0.147839023,-0.177940555,-0.072684361,-0.003653765,0.022983704,0.360635963,-0.000823287,0.490139369,0.080033405,-0.07046287,-1.030612744,-0.785453934,0.068422367,0.060856949,0.027628813,0.179083986,0.246538638,0.025753374,0.032106954
25515_ADT,-2.233442623,-0.495968487,0.221668907,0.545023048,0.803209928,-1.843862537,0.795882074,0.621449578,0.192191897,0.206775659,0.461669621,-0.13347455,-0.411646489,0.072248781,0.678041341,0.065963487,-0.434117457,-0.07237696,-0.013042516,0.256172222,0.253177052,-0.403371356,0.269582206,-0.193419003
25519_ADT,3.18882361,2.020358242,-0.598157054,2.164863014,-0.787182723,-0.283640657,0.069276638,0.100573344,1.489502151,-0.387026005,0.036004944,0.056894762,0.242944159,-0.309283991,0.182915916,0.358947398,0.044941297,0.830012466,-0.099222702,-0.156398576,0.390702318,-0.059459705,0.290613054,0.179733145
25523_ADT,2.83346095,-0.336082017,-0.169083481,0.156994829,1.662305778,0.705200666,-0.846940328,-0.113266664,-0.549204779,0.476695794,-0.463694191,-0.145047992,-0.698012649,-0.3420044,0.039162693,-0.110657757,-0.160205112,0.602950017,-0.193247667,0.584096781,0.298434,0.028865672,-0.289632485,-0.090718938
25524_ADT,-3.837335957,2.171909189,1.368869042,0.858386944,1.132344414,1.421684019,2.706572288,2.345293881,-0.739459843,-1.05434241,-1.189340409,2.199783104,0.841659557,1.263500022,-0.64908681,0.937575826,0.056838254,-0.34808854,1.05641795,-0.971977809,-0.073424502,0.357286799,-0.587203833,0.275956303
25526_ADT,-2.595368705,-3.775750783,-1.291797804,0.577094453,-1.62101549,1.602968567,-0.453264199,0.230968373,0.752642811,1.283347835,-0.509864761,1.502986192,-0.639031406,-0.871583429,0.051114389,-0.544854856,-0.742574969,-0.126081505,0.037192993,0.172356103,0.308465963,0.284274951,-0.983930246,0.689734414
25537_ADT,2.128081416,-0.410626257,-0.734020574,-0.085368352,1.185937619,0.0205983,-1.456074118,-0.458415997,0.864499156,-0.631025192,-0.372585564,-0.509081707,-0.145598556,0.099480643,-0.233351141,-0.182469936,-0.069650585,0.130776319,0.175878054,-0.03113417,-0.223868158,-0.239696445,-0.01221629,-0.014952691
25538_ADT,0.53076541,0.621482687,1.888510016,0.338431498,-3.084285134,-2.114269974,-2.34553841,3.660878431,0.554589734,1.222986311,0.065948755,-0.449561113,0.249780636,-0.015535017,-0.269774698,0.332026985,0.479096905,1.076445994,0.130285466,-0.634587714,-0.400349785,-0.421358447,-0.259058342,-0.112808095
25545_ADT,-4.06137202,2.881155316,-0.362158994,-0.427804786,-1.020897181,0.092038419,-0.611943326,-0.110481582,-0.243531948,-0.031961857,-1.031208735,-0.474644776,0.527493923,-0.342169052,-0.437094516,-0.206849871,-0.005112663,-0.091178189,-0.322163909,-0.362918121,0.272479296,-0.168930432,-0.420712454,0.120557191
25547_ADT,1.5318466,-1.501011552,0.659228292,-2.303408893,-0.165047057,-1.069274297,-0.508140648,-0.25587155,0.427924335,0.190936178,-0.116126364,0.5492256,0.249971515,0.60899682,-0.172838924,-0.317029917,0.16341484,-0.502655163,0.324473634,-0.409575268,0.203084426,0.001013765,0.132502802,0.232018986
25548_ADT,-2.195329777,-3.599350616,-1.567264422,1.560452038,-0.97048992,-0.201878206,0.511564855,0.524486136,-0.537080786,1.440131255,-0.691598559,0.318287108,-0.390238332,0.256071504,-0.164767304,-0.023004406,-0.174072029,-0.33411058,-0.270762062,0.152278047,-0.125813667,0.010721157,-0.034960698,-0.132537343
25551_ADT,3.47425658,0.035094136,-0.800613799,-0.867553982,1.972026591,0.828995814,-0.461282204,-0.424923732,-0.027717234,0.060314406,-0.634623874,0.001464319,-0.306340007,-0.092149407,0.460116758,0.289545868,0.035745938,0.196249779,-0.402089949,-0.069459418,-0.081099285,0.08141629,0.094990351,-0.362982525
25552_ADT,2.800095667,-1.458613801,0.507298037,-2.128732705,-0.688985304,0.391645047,0.652210525,-0.154077751,-0.698568338,-0.300443771,0.029707364,0.333297134,0.046913398,-0.24815616,-0.272776027,-0.116771469,0.119141435,0.065570469,-0.185553855,0.22618421,0.111084756,0.059212575,0.097299691,-0.187962891
25553_ADT,2.413353192,1.708004562,-1.297050349,2.414231347,-0.166471077,-0.376596086,0.195153086,1.777537891,-1.453761244,-1.6388961,0.447505707,-0.403530784,-0.548347754,0.060356558,0.515287742,1.004658075,0.326076689,-1.301888663,-0.214606707,0.730630326,-0.370893163,0.619316575,0.158144676,0.130163527
