,0,1,2,3,4,5,6,7
673_RNA,-0.20824218,0.19909555,-0.10253284,-0.39425248,-0.2085089,-0.29689187,-0.029261606,0.3108437
675_RNA,0.14599913,-0.08328263,0.060347825,-0.22066523,-0.05673731,0.08579542,0.5477959,-0.2665785
678_RNA,-0.19865721,0.072310954,-0.19768392,-0.31585065,-0.23571926,-0.3171555,-0.103748225,0.33102342
682_RNA,0.07753679,-0.21088392,0.16961029,0.12363868,0.081587836,0.0052144453,-0.071404144,0.2278491
688_RNA,1.2354373,-0.14367406,0.5908811,0.35138893,0.0042556394,0.35419974,0.5659011,0.49004313
690_RNA,-0.18334766,0.43060058,0.3559234,0.44710904,0.49623314,0.45087922,0.9174127,0.5039997
694_RNA,0.17581087,-0.26892292,-0.013986431,-0.15419723,0.043330535,-0.101627514,0.41354072,-0.29269576
703_RNA,-0.028171035,-0.1876622,0.06801771,0.007108667,0.12085779,0.12568244,-0.08403021,0.08011822
705_RNA,0.18119355,-0.051030338,0.25534296,0.0005915511,0.08909902,-0.1755318,-0.39460838,-0.13088244
712_RNA,0.08087708,-0.1501219,0.097494125,0.14728476,0.19855148,-0.16191162,-0.04675972,0.08822992
713_RNA,0.168978,-0.32702076,0.13156912,-0.16001938,-0.038397215,0.042224996,0.72622514,-0.4479587
720_RNA,-0.09420343,-0.1372135,-0.17289731,-0.24216639,0.03676658,0.008815311,-0.007454249,0.34679314
728_RNA,0.13228843,-0.3524796,0.13324939,-0.08340286,-0.040152244,-0.087560095,0.5163499,-0.3705684
731_RNA,-0.012106609,-0.2871076,0.20965245,0.089139104,0.06205956,0.014298297,-0.047796447,0.17059357
732_RNA,0.119206786,0.29874998,0.83999074,0.36034238,-0.022495074,0.18915494,0.54638135,0.5188075
733_RNA,0.018648388,-0.11307745,0.11484785,0.0718526,0.13773763,0.073624335,-0.06501392,0.17511816
738_RNA,0.083599284,-0.29329464,0.13988946,-0.085999474,-0.04239206,-0.10377358,0.44511753,-0.35900134
743_RNA,-0.03141578,-0.33927318,0.1548981,0.059656885,0.056688637,0.041448347,-0.14341067,0.14793335
747_RNA,-0.22374576,0.055471927,-0.09037455,-0.36781877,-0.16192214,-0.15244359,-0.12800834,0.18116905
751_RNA,0.16434936,-0.40993398,0.2347474,-0.11240083,-0.004838949,-0.21712223,0.6219684,-0.5116953
753_RNA,0.06824053,-0.3311987,0.3203786,-0.013513881,-0.09114671,-0.18444379,0.59098935,-0.4187471
