,0,1,2,3,4,5,6,7
152_ATAC,-0.13524355,-0.058413375,0.15772063,-0.12117877,0.16729237,-0.053159013,-0.045774817,-0.08104431
153_ATAC,0.2071898,-0.23270844,-0.08604471,0.0778121,0.19866022,-0.14992473,-0.0046726484,-0.11675454
154_ATAC,0.06410166,0.13404013,0.046569478,-0.14051111,-0.11420652,-0.091118075,-0.012039276,-0.34167048
155_ATAC,-0.20650636,0.2647109,0.42554832,-0.10152923,-0.07419252,-0.008720533,-0.04641445,-0.29918045
156_ATAC,0.04531935,0.07712751,0.19100268,-0.1426497,0.11710862,-0.088046506,0.08642419,-0.054093823
157_ATAC,-0.2543455,0.123574294,-0.2688893,-0.07949753,-0.05585266,0.23900583,0.0055710357,-0.0089317085
158_ATAC,-0.066073604,-0.036529165,0.23984362,-0.12065867,0.13471918,0.0027204202,-0.078963086,0.02903595
164_ATAC,-0.51705235,-0.23658136,-0.29782742,-0.17516367,-0.16534185,-0.31114995,0.13826141,0.087848686
165_ATAC,0.03134054,0.14222513,0.20862426,-0.17168823,0.15660281,-0.12035218,0.09623498,0.01705079
166_ATAC,-0.049506158,-0.015719559,-0.09669033,-0.42093283,0.114398055,-0.17738025,-0.15041296,-0.63829327
168_ATAC,-0.124557756,0.68760836,0.33504653,-0.20509395,-0.21036579,0.21964005,0.01633556,0.8241103
169_ATAC,-0.062257804,-0.2936701,0.07430853,-0.35258922,0.07411544,-0.10886787,0.14018716,-0.24888779
170_ATAC,0.45800197,0.6012895,-0.3854888,-0.09496357,-0.23185872,0.20903763,0.034054093,-0.14500746
171_ATAC,-0.0155586945,0.15890583,0.078597665,-0.039531447,-0.01098882,-0.22910896,0.22735824,-0.14409102
173_ATAC,-0.043152977,0.24683122,0.122361384,-0.040628847,-0.1310314,-0.15971607,0.058022708,-0.28732458
174_ATAC,-0.09901939,-0.0490465,0.10376393,0.11545702,-0.0710955,0.18433617,-0.12846954,0.08528805
175_ATAC,0.03321387,0.20015125,0.21412565,-0.10544618,0.026869357,-0.22576885,-0.0058045555,-0.20385236
178_ATAC,-0.0115769105,-0.049570438,0.09542457,0.008916738,0.15051183,-0.038533278,0.10667309,-0.03297955
183_ATAC,0.029233957,0.08778794,0.16998097,-0.22041754,0.092905715,-0.16828494,0.07754918,0.03602535
184_ATAC,-0.029108198,0.08304295,0.24582674,-0.086526826,0.10946486,-0.08775243,-0.164839,-0.11106528
188_ATAC,-0.09266945,0.06087387,0.086304255,-0.07440806,-0.13128117,-0.16731715,0.22675805,-0.28502813
189_ATAC,-0.001330332,0.03464592,0.17528218,-0.09176013,-0.08038504,-0.15723136,-0.21308236,-0.17176896
190_ATAC,0.11343644,0.011764485,0.1126649,-0.53084767,-0.025360912,-0.14283237,0.10968199,-0.15635335
192_ATAC,0.30518568,-0.080973744,0.21012814,0.13296413,0.3728553,0.33904976,-0.27236328,-0.31699282
193_ATAC,-0.0836791,-0.18804742,0.14195661,-0.16053359,0.00033315658,-0.24575877,0.09878753,0.049138322
194_ATAC,0.18602315,-0.22852358,-0.21723549,0.073304534,0.30537602,-0.12135665,0.12597616,-0.09104681
197_ATAC,-0.119563684,-0.17983586,0.089586854,-0.3878835,-0.02298493,-0.37626702,-0.032500014,-0.18533128
200_ATAC,-0.018699566,0.31524903,-0.13857074,-0.19414851,-0.4075754,0.1098787,-0.08027752,-0.15893464
202_ATAC,-0.07125168,0.23106712,0.29761404,-0.15233,0.14723662,0.028893134,0.13171029,-0.08980489
204_ATAC,0.20145372,-0.17146185,-0.08998789,0.013959292,0.30519766,-0.06871547,0.13821054,-0.12631935
205_ATAC,0.013708557,0.07077331,0.14407142,0.039645035,0.030833147,-0.081099644,0.004308367,-0.20314628
206_ATAC,-0.25086543,-0.23735848,0.12504528,-0.44339848,-0.16417214,-0.28159887,0.0041671414,0.041180633
207_ATAC,-0.010713556,0.036309514,0.28813034,-0.21423781,0.1797063,-0.10521583,-0.19229482,0.1093362
208_ATAC,-0.653221,-0.10467764,0.07423545,-0.41664943,0.04921606,-0.120959505,-0.13843694,0.106393956
209_ATAC,-0.36100492,-0.11339928,0.029844576,-0.27616313,0.00075396907,0.0044763843,-0.05898858,0.15564543
210_ATAC,-0.16524678,-0.23167366,-0.11030684,0.22656639,-0.09102356,-0.047057882,0.27012023,0.1580343
211_ATAC,-0.49769947,0.10860278,0.22553448,-0.079875305,-0.028439427,0.4339907,-0.3152572,-0.27709788
213_ATAC,-0.0046999464,0.13155532,0.2422312,-0.21671079,0.16230059,-0.07424225,0.06470972,0.058257572
214_ATAC,-0.4770267,-0.3706135,0.021151433,0.095922835,-0.548551,-0.092090085,-0.30875093,0.14304902
215_ATAC,0.024648318,0.12062976,0.27551615,-0.051399004,-0.010428853,-0.0705454,-0.053435765,-0.18306552
216_ATAC,-0.5132238,0.035467956,-0.1280386,-0.185526,0.10788059,-0.1620052,-0.01743904,0.18536891
218_ATAC,-0.3967252,-0.1244728,-0.11139178,-0.31467518,0.110568225,0.1032486,-0.18521011,-0.07599276
220_ATAC,-0.008607128,-0.17211035,0.18997198,-0.33889088,0.020773653,-0.04434964,0.28127718,-0.1206986
223_ATAC,-0.14243044,0.051762752,-0.013534038,-0.29769963,-0.0340188,-0.1738894,-0.035665736,0.14729346
224_ATAC,-0.26709324,-0.09882525,-0.0433557,0.144171,0.036426812,0.054755982,-0.42992452,0.0031291607
226_ATAC,-0.026878847,0.07447257,0.1393851,-0.13381977,-0.107171126,-0.07394104,0.13762136,-0.23187429
230_ATAC,0.10762319,0.15058492,-0.039207753,-0.0049460526,0.11298648,0.17525378,0.15554722,0.20321335
231_ATAC,-0.059417054,-0.029619481,0.22586331,-0.026630549,0.17041251,0.028316071,0.08186804,-0.012162155
232_ATAC,-0.095225096,0.13200578,0.2126163,-0.17091206,-0.076672755,-0.0049648033,0.011975108,-0.35783252
233_ATAC,-0.3502906,-0.26246583,-0.15381877,0.26328868,-0.46674228,-0.008007989,-0.0066917557,0.06266322
235_ATAC,0.43969607,-0.041687932,0.18097928,0.26308945,-0.04227692,0.14038448,-0.1851865,-0.16955599
236_ATAC,-0.16514629,-0.19061717,0.18553545,-0.3173212,0.027345639,-0.33659634,0.24550055,-0.035776008
238_ATAC,0.10015269,-0.06339151,0.10748281,-0.06750629,-0.1744933,0.3281709,0.05746226,0.18564895
239_ATAC,0.13443592,-0.10971639,-0.027581515,0.09298571,0.36401394,-0.037857838,0.07162815,-0.110616036
242_ATAC,0.1638605,-0.10531786,0.2876531,-0.5591569,-0.018640608,-0.004386978,0.16714504,-0.0687591
243_ATAC,-0.03293343,-0.0873042,0.13530903,-0.051174924,0.16957833,-0.04900432,-0.024922563,0.008631817
245_ATAC,0.02740057,0.020226467,0.1288431,-0.0351465,0.12576859,-0.018150462,0.14335026,-0.10685177
247_ATAC,-0.30257544,-0.1550452,-0.04665049,-0.06160669,-0.25720096,0.16493553,-0.13353921,-0.23626597
248_ATAC,0.21515164,-0.28603217,-0.15587106,0.053914536,0.36007988,-0.15735081,-0.0077210236,-0.10326458
249_ATAC,-0.011754454,0.03230943,-0.01338271,-0.26135454,0.1674632,0.054569975,0.22409056,-0.31529745
250_ATAC,0.05814179,0.284898,-0.06542381,-0.22854471,-0.31274915,0.20298019,0.09420224,0.06919278
251_ATAC,-0.055837445,-0.14895731,0.2753523,-0.45454726,0.048007406,0.07638743,0.18314311,-0.15045184
252_ATAC,-0.14539231,0.21027471,0.23776501,-0.094383456,-0.10483735,-0.09839617,0.12526643,-0.33525893
253_ATAC,0.083014466,0.014272165,0.29254556,-0.17652178,-0.34209734,-0.22003227,0.04857105,0.011148716
254_ATAC,0.0897076,0.21246848,0.37703604,-0.070728645,0.08833329,-0.055154037,-0.009518554,-0.04085013
257_ATAC,0.07737351,-0.0048260507,0.20435423,0.012935135,0.027311295,-0.10012915,-0.065365195,-0.15964979
258_ATAC,0.15850928,-0.14082845,-0.10067574,0.010249713,0.24678808,-0.10361606,0.13563623,-0.14273499
260_ATAC,0.06990579,-0.053948294,0.0013468455,-0.18048568,-0.114713155,-0.09156311,-0.12014134,-0.34524867
262_ATAC,0.08069626,-0.12602709,0.17315452,-0.19987816,-0.16114283,-0.18073276,-0.023975635,-0.02202755
263_ATAC,0.18880363,-0.1578619,-0.047424868,-0.26873508,-0.173238,-0.15811858,-0.06091555,-0.39179245
264_ATAC,-0.2701684,-0.15347649,0.03589131,0.13229422,0.34463698,0.31592992,-0.12231177,0.08059159
265_ATAC,-0.076926686,0.395404,-0.024244273,-0.072216615,-0.16866906,0.0026917895,-0.10486346,-0.1377363
268_ATAC,-0.029938592,0.19151005,0.09167271,0.025690826,-0.08598828,-0.13439807,0.09380202,-0.27734652
269_ATAC,-0.13496149,0.27002868,0.18609275,-0.008067799,-0.053555556,-0.11996928,0.05645186,-0.300996
270_ATAC,-0.0004207726,0.15292318,-0.08738375,-0.034217402,-0.28024328,-0.3193356,-0.41886696,0.34828654
273_ATAC,0.023600882,-0.14319742,0.17766707,-0.47881153,0.044717878,0.07711216,0.19750853,-0.22309625
274_ATAC,-0.105806336,-0.12936495,0.12999895,-0.18088055,0.039592393,-0.18797992,0.36192256,-0.06382372
275_ATAC,0.07641428,-0.27943897,0.32186228,-0.5101001,-0.07373091,0.040812366,0.1685643,-0.13944069
276_ATAC,-0.21662065,0.18372963,0.07044822,-0.03942874,-0.0654808,-0.07197775,-0.18577327,-0.077027604
278_ATAC,0.051339097,-0.22898771,0.23136239,-0.40638176,0.009642828,-0.0272963,0.20821111,-0.11852643
279_ATAC,0.04941184,0.031288918,0.23273177,-0.13064805,0.15936512,-0.00083382905,-0.05009811,-0.016972324
283_ATAC,-0.21839742,-0.090561464,0.24257754,-0.15078792,0.21127634,-0.12610766,0.08887502,-0.24273998
284_ATAC,0.08462715,-0.23882753,0.051286627,-0.19850104,-0.15874183,-0.12039463,-0.008863622,-0.29693288
285_ATAC,0.034397833,-0.3933609,0.009750188,0.037524223,-0.24187833,0.003760933,-0.35857388,-0.0293349
287_ATAC,0.0046035415,-0.024932425,0.09107082,-0.11685332,-0.07997183,-0.2292084,-0.13240851,-0.14213645
288_ATAC,-0.16469452,-0.07799199,-0.19789787,-0.012060803,-0.35242403,-0.14170429,-0.22626585,-0.048811402
290_ATAC,-0.0424748,-0.008236656,-0.23841071,0.060186286,0.02741868,0.3079554,0.23160759,-0.15583293
294_ATAC,-0.089142375,-0.31129053,0.20187506,-0.44924068,0.050072566,-0.16196279,0.16684787,-0.06071159
296_ATAC,0.029822526,0.02871937,0.16075894,-0.10299903,0.18844196,-0.07694629,0.03909895,0.0011328337
297_ATAC,0.059896864,0.007878024,0.21198872,-0.0798742,-0.10087822,-0.21442538,0.12707445,0.010358953
298_ATAC,-0.2695046,-0.043093044,-0.08230874,-0.06252031,0.0052697584,0.2840503,-0.066088066,0.21308537
299_ATAC,-0.30568105,0.5512381,-0.123275496,-0.21532124,-0.005482588,0.2119489,-0.24673815,0.14440376
300_ATAC,0.054032903,0.062771514,0.19326633,-0.014803757,0.018493995,-0.12249408,-0.07830781,-0.18686868
301_ATAC,0.009401067,-0.090783544,0.15532027,-0.06791818,0.18153185,0.02850406,-0.004478032,-0.005776194
302_ATAC,0.26337835,-0.037487146,0.3161558,0.27593935,0.39681047,0.2678256,-0.1348494,-0.04117701
303_ATAC,0.10376002,0.19342062,0.11470089,-0.024906581,-0.03636793,-0.16059406,0.13630694,-0.16994603
304_ATAC,0.04272209,0.25901416,0.25093108,-0.1806566,0.19285919,-0.0906223,0.10992591,0.058753256
306_ATAC,-0.27976057,-0.3597019,-0.42626372,-0.2864072,0.006104149,-0.2559945,-0.03500147,0.07886528
307_ATAC,0.2807181,-0.1761067,-0.1803862,0.010988845,0.3623203,-0.1751419,0.11374763,-0.081853054
308_ATAC,0.23522794,-0.08519045,0.26967007,0.10606826,0.38537607,0.17374322,-0.33028454,-0.13215435
309_ATAC,-0.01807815,0.042161945,0.045364425,-0.07213437,-0.11167363,-0.17544429,0.03353462,-0.21042682
311_ATAC,-0.017456511,0.13280325,0.28588495,-0.0894621,0.16924986,0.05633915,0.04274057,-0.04515793
313_ATAC,0.44429368,-0.1756284,0.1188546,0.30435598,-0.105170295,-0.013863758,-0.05180042,-0.05739795
314_ATAC,0.093515776,0.02236997,0.26775438,0.037803542,0.009480737,-0.111863814,-0.06453105,-0.1267404
315_ATAC,-0.15849221,0.010033537,0.1639267,-0.29529816,0.115031205,-0.37709653,0.3120906,0.044076685
317_ATAC,0.015668305,0.06856592,0.11306353,0.026287267,0.041165803,-0.12886493,-0.01162372,-0.17815328
318_ATAC,0.15965222,-0.088838756,-0.29332167,-0.061793823,-0.30487043,0.025811477,-0.25813457,-0.3021157
321_ATAC,-0.060565557,0.054425295,0.16431437,0.15153818,0.042944267,0.2956895,-0.10064091,0.054276593
322_ATAC,-0.22285649,0.057473622,0.028124133,0.0010939897,0.029841647,0.22511287,-0.20760545,-0.09394154
323_ATAC,0.04963752,0.059771594,0.18955831,0.02962775,-0.0045272484,-0.12052135,-0.10179429,-0.15413569
324_ATAC,0.045205805,0.014826633,-0.14594884,0.027600562,0.0006116257,0.1120182,0.056769557,-0.04954217
325_ATAC,0.06364091,0.27301496,0.40877616,-0.13033488,-0.15875697,-0.08239955,0.1385888,-0.10130482
326_ATAC,-0.14670767,-0.1465147,-0.07942232,-0.04076379,-0.021894768,0.13595131,0.06211303,-0.12245502
327_ATAC,-0.009582908,0.03617053,0.107084535,-0.14848724,-0.11358749,-0.3806916,0.068795875,0.018059934
330_ATAC,-0.047558513,0.051159903,0.13925113,-0.03685839,0.13053748,-0.03213231,-0.053991586,-0.15908693
332_ATAC,0.16628619,-0.3247076,-0.25129235,0.033904444,0.295104,-0.2474381,0.008432774,-0.17239922
334_ATAC,-0.6193504,-0.06881956,0.09805887,-0.4935691,-0.4964722,-0.035761606,0.04330735,0.18818548
335_ATAC,0.084459305,-0.049830083,0.19068484,-0.0042125895,0.05309795,-0.06303072,0.0544177,-0.13535957
337_ATAC,-0.09195759,-0.029293831,-0.26366532,0.12037478,0.14713754,0.26318625,-0.0337509,-0.12139399
339_ATAC,0.2608287,-0.23313934,-0.13835542,0.0449943,0.28859395,0.004377558,0.017236253,-0.16230151
342_ATAC,0.11113667,0.19126478,-0.21771966,0.026435599,-0.15429722,-0.2924412,-0.09230223,0.59879583
343_ATAC,0.009548119,0.10819787,0.2674842,-0.007455898,0.051497884,-0.04639186,-0.09321714,-0.22070001
345_ATAC,-0.069758184,0.5697416,-0.32653436,0.28171402,-0.2891694,-0.019790815,0.495397,0.41133678
346_ATAC,0.13255668,0.13343632,0.34969258,0.0091137765,0.04643151,0.032314464,0.031378068,-0.16333498
348_ATAC,0.16281974,0.17890456,0.11477756,0.07482487,-0.019904766,0.13666792,-0.033625916,0.20073771
349_ATAC,0.18800174,-0.13472351,-0.17117965,-0.38272431,-0.11323897,-0.44420773,0.05619383,-0.51104146
351_ATAC,0.06871412,0.12524775,0.1859685,-0.20765334,0.17021209,-0.15781805,0.068975165,0.12230441
352_ATAC,0.12813915,0.14076197,0.043803204,-0.11742766,-0.14855194,-0.18552053,0.1135806,-0.26700246
353_ATAC,0.034192096,0.3027578,0.09085418,-0.216307,-0.26908976,-0.10306061,0.028026065,-0.5265913
354_ATAC,-0.090007864,0.07448477,0.124009244,-0.069690295,0.02347374,-0.11644632,0.12210518,-0.1681955
355_ATAC,-0.012194396,-0.0127146905,0.15950097,-0.030353779,0.1213981,-0.013538449,0.17273772,-0.10375096
356_ATAC,0.23679683,-0.45155734,0.6082327,0.19081335,-0.055700965,0.4661587,0.07827167,0.16474304
